Billing Date,Brand,Article,Site,Site Area,MRP,Promotion Name,Region,POS Billing Quantity,POS Cost,POS Gross Sales,POS Total Discount,POS Tax Amount,POS Net Sales WOT,POS RGM,Vendor,Fiber,Fabric,Brand Tag,Wash Care Instructions,C Technique,Broad Craft,Handloom Mark,Silk Mark,Type,Style Code,Craft Code,Site Name,Bin
2023-02-28,Aiba,5760746859,ST04,B,1254,P34,R1,1,610.1764214976716,1254,86.55524863662393,58.372237568168806,1109.0725137952072,498.8960922975356,V2,Silk,Plain,Aiba Plain Saree,Dry Clean only,C6,B1,yes,yes,Woven,5760746,C6,ST04B,1000-1999
2023-01-20,Biba,6604545394,ST01,C,6381,P35,R4,1,2875.632106250584,6381,741.9274225368288,281.95362887315855,5357.118948590012,2481.486842339428,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B1,no,no,Embroidered,6604545,C5,ST01C,6000-6999
2023-01-02,Ciba,1215459501,ST07,B,7852,P20,R3,1,3806.0662019837623,7852,2103.973356119002,287.40133219404987,5460.6253116869475,1654.5591097031852,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B2,yes,no,Printed,1215459,C4,ST07B,7000-7999
2023-02-16,Biba,8210199548,ST29,B,8304,P4,R2,1,3821.6885161990654,8304,11.524355429696278,414.6237822285152,7877.8518623417895,4056.163346142724,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B2,yes,no,Woven,8210199,C4,ST29B,8000-8999
2023-04-01,Biba,8173483191,ST21,A,6423,P26,R2,1,3049.0194794514746,6423,1054.600340578347,268.4199829710827,5099.979676450571,2050.9601969990963,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B2,yes,no,Tie-Dyed,8173483,C7,ST21A,6000-6999
2023-03-29,Ciba,6205258690,ST37,A,2789,P37,R1,1,1311.4412950757198,2789,208.43662301301902,129.02816884934904,2451.535208137632,1140.093913061912,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,yes,no,Tie-Dyed,6205258,C6,ST37A,2000-2999
2023-02-04,Biba,9589201762,ST05,A,8586,P21,R3,1,4172.982744264119,8586,42.33656335959902,427.1831718320201,8116.480264808381,3943.4975205442624,V8,Cotton,Satin,Biba Satin Saree,Handwash Separately,C2,B3,yes,no,Embroidered,9589201,C2,ST05A,8000-8999
2023-01-16,Aiba,2346701117,ST12,A,5020,P35,R3,1,2489.857136514727,5020,884.1440617838302,206.79279691080848,3929.0631413053607,1439.2060047906339,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B3,no,no,Tie-Dyed,2346701,C1,ST12A,5000-5999
2023-03-23,Biba,9143135684,ST17,C,6432,P16,R1,1,3171.7384912316134,6432,558.7401072277845,293.66299463861077,5579.596898133605,2407.858406901991,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B4,yes,no,Printed,9143135,C10,ST17C,6000-6999
2023-01-20,Aiba,8316103344,ST29,A,7246,P37,R2,1,3595.147620861803,7246,45.40476505371902,360.02976174731407,6840.565473198967,3245.4178523371643,V1,Silk,Plain,Aiba Plain Saree,Dry Clean only,C9,B1,no,yes,Embroidered,8316103,C9,ST29A,7000-7999
2023-03-22,Biba,5380974427,ST22,A,7815,P17,R3,1,3537.5977716161938,7815,418.4297778253798,369.82851110873105,7026.74171106589,3489.143939449696,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B1,yes,no,Woven,5380974,C6,ST22A,7000-7999
2023-03-19,Ciba,1093367544,ST34,B,2286,P28,R1,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C6,B1,yes,no,Woven,1093367,C6,ST34B,2000-2999
2023-01-26,Ciba,8644113379,ST14,C,5338,P4,R4,1,2625.9111120778434,5338,1123.9993680742743,210.7000315962863,4003.300600329439,1377.3894882515956,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B2,no,no,Woven,8644113,C7,ST14C,5000-5999
2023-03-25,Aiba,1782993970,ST23,A,2394,P11,R3,1,1119.811621858606,2394,17.445181603766603,118.82774091981167,2257.7270774764215,1137.9154556178155,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,yes,no,Embroidered,1782993,C7,ST23A,2000-2999
2023-03-11,Aiba,8857113187,ST37,C,7583,P30,R1,0,0.0,0,0.0,0.0,0.0,0.0,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B2,no,no,Tie-Dyed,8857113,C5,ST37C,7000-7999
2023-01-21,Aiba,2128073457,ST35,B,4648,P34,R2,1,2168.4455507779794,4648,792.1792472533003,192.791037637335,3663.0297151093646,1494.5841643313852,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B3,no,no,Woven,2128073,C9,ST35B,4000-4999
2023-02-02,Ciba,6533125359,ST08,A,5129,P6,R3,1,2416.3426275524675,5129,401.7408860673605,236.36295569663199,4490.896158236008,2074.5535306835404,V8,Cotton,Georgette,Ciba Georgette Saree,Handwash Separately,C4,B3,yes,no,Woven,6533125,C4,ST08A,5000-5999
2023-03-15,Aiba,9522095678,ST03,C,8122,P39,R3,0,0.0,0,0.0,0.0,0.0,0.0,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B3,yes,no,Embroidered,9522095,C8,ST03C,8000-8999
2023-02-23,Biba,6948776353,ST18,B,5581,P9,R2,1,2644.485925487539,5581,1225.332209258753,217.78338953706236,4137.8844012041845,1493.3984757166454,V10,Cotton,Georgette,Biba Georgette Saree,Handwash Separately,C6,B4,yes,no,Embroidered,6948776,C6,ST18B,5000-5999
2023-01-05,Ciba,6370137434,ST36,B,4523,P20,R4,1,2251.444748111246,4523,609.0087112573193,195.69956443713406,3718.2917243055467,1466.8469761943006,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B1,yes,no,Woven,6370137,C4,ST36B,4000-4999
2023-03-10,Ciba,4992604309,ST29,B,4913,P38,R2,1,2217.7949402788126,4913,1206.1609567556754,185.34195216221624,3521.4970910821085,1303.7021508032958,V2,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C10,B1,no,no,Embroidered,4992604,C10,ST29B,4000-4999
2023-01-20,Biba,8095498849,ST29,A,1558,P12,R2,1,776.2430410029918,1558,50.725542923506026,75.3637228538247,1431.9107342226694,655.6676932196775,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B1,yes,no,Printed,8095498,C4,ST29A,1000-1999
2023-02-21,Aiba,6196186990,ST28,A,7218,P8,R1,1,3275.1205595476695,7218,156.99988124821263,353.0500059375894,6707.950112814198,3432.829553266529,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,no,no,Woven,6196186,C7,ST28A,7000-7999
2023-02-02,Ciba,1937146684,ST15,A,2382,P15,R2,1,1150.4742061852414,2382,711.5160999915456,83.52419500042272,1586.9597050080317,436.4854988227903,V5,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C2,B2,no,no,Printed,1937146,C2,ST15A,2000-2999
2023-02-13,Ciba,2816458922,ST21,A,8130,P30,R2,1,3885.3150690419234,8130,1467.637190739037,333.1181404630482,6329.244668797915,2443.929599755992,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B2,no,no,Woven,2816458,C1,ST21A,8000-8999
2023-03-23,Aiba,2268812296,ST21,B,5550,P28,R2,1,2571.9251997937863,5550,481.98871054938576,253.40056447253073,4814.610724978083,2242.685525184297,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B3,no,no,Tie-Dyed,2268812,C6,ST21B,5000-5999
2023-01-27,Ciba,7037396672,ST30,A,7124,P34,R4,1,3512.8473275840147,7124,1381.2659354353762,287.13670322823117,5455.597361336392,1942.7500337523775,V8,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C1,B3,yes,no,Embroidered,7037396,C1,ST30A,7000-7999
2023-03-27,Biba,4022334290,ST37,C,1335,P7,R1,1,658.0732454212299,1335,254.90132665274223,54.00493366736289,1026.093739679895,368.02049425866505,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,yes,no,Embroidered,4022334,C6,ST37C,1000-1999
2023-03-04,Ciba,6916504262,ST29,B,8490,P27,R2,1,3968.7333447464653,8490,2500.279323147281,299.486033842636,5690.234643010083,1721.501298263618,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B4,yes,no,Embroidered,6916504,C9,ST29B,8000-8999
2023-04-07,Biba,4777021900,ST11,C,7176,P31,R2,1,3469.8797643111825,7176,172.77707443919746,350.1611462780402,6653.0617792827625,3183.18201497158,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B1,yes,no,Woven,4777021,C7,ST11C,7000-7999
2023-04-08,Aiba,7882776843,ST03,C,9973,P33,R3,1,4764.086478773025,9973,348.3217932315879,481.2339103384206,9143.444296429992,4379.357817656967,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B1,no,no,Tie-Dyed,7882776,C1,ST03C,9000-9999
2023-02-25,Ciba,1735981307,ST12,B,6868,P15,R3,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,no,no,Woven,1735981,C9,ST12B,6000-6999
2023-04-02,Ciba,2397707502,ST04,B,8733,P13,R1,1,4060.3773953901245,8733,2101.7704877323954,331.56147561338025,6299.668036654224,2239.2906412640996,V4,Modal,Plain,Ciba Plain Saree,Handwash Separately,C7,B2,no,no,Embroidered,2397707,C7,ST04B,8000-8999
2023-02-21,Biba,9020211625,ST38,C,2967,P27,R2,1,1389.5841787188592,2967,253.41197622481107,135.67940118875944,2577.9086225864294,1188.3244438675702,V5,Linen,Plain,Biba Plain Saree,Handwash Separately,C1,B2,no,no,Tie-Dyed,9020211,C1,ST38C,2000-2999
2023-02-11,Aiba,5806129465,ST09,B,2079,P18,R3,1,1025.4543987133698,2079,564.21422988411,75.7392885057945,1439.0464816100955,413.59208289672574,V6,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C2,B2,no,no,Embroidered,5806129,C2,ST09B,2000-2999
2023-01-31,Biba,2636595594,ST37,C,3944,P30,R1,1,1880.27086542566,3944,272.6159861064742,183.56920069467628,3487.814813198849,1607.543947773189,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B3,yes,no,Printed,2636595,C2,ST37C,3000-3999
2023-01-18,Biba,3850746970,ST21,B,6411,P11,R2,1,2886.606100737956,6411,451.25794828491337,297.98710258575437,5661.754949129332,2775.1488483913763,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B3,yes,no,Embroidered,3850746,C2,ST21B,6000-6999
2023-01-27,Ciba,1291139916,ST02,C,9231,P16,R3,1,4270.649475525802,9231,2324.1370704941214,345.3431464752939,6561.519783030584,2290.8703075047824,V9,Cotton/Silk,Plain,Ciba Plain Saree,Dry Clean only,C3,B3,no,no,Tie-Dyed,1291139,C3,ST02C,9000-9999
2023-02-18,Aiba,7051817447,ST10,C,3288,P23,R2,1,1534.872048217553,3288,927.2573891479337,118.03713054260332,2242.705480309463,707.83343209191,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B4,no,no,Embroidered,7051817,C7,ST10C,3000-3999
2023-03-06,Aiba,8908941806,ST19,B,9184,P29,R2,1,4449.966209847735,9184,1938.7631219260204,362.261843903699,6882.975034170281,2433.0088243225464,V1,Modal,Satin,Aiba Satin Saree,Handwash Separately,C5,B1,yes,no,Tie-Dyed,8908941,C5,ST19B,9000-9999
2023-01-10,Ciba,5425075705,ST39,A,1643,P9,R4,1,747.9659353844862,1643,442.8464189454936,60.00767905272533,1140.1459020017812,392.179966617295,V2,Cotton,Organza,Ciba Organza Saree,Handwash Separately,C1,B1,yes,no,Embroidered,5425075,C1,ST39A,1000-1999
2023-02-09,Biba,4462545009,ST15,A,2916,P25,R2,1,1340.6128831155538,2916,302.5190006371707,130.67404996814147,2482.8069493946878,1142.194066279134,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B1,yes,no,Tie-Dyed,4462545,C8,ST15A,2000-2999
2023-01-25,Aiba,3444732691,ST18,C,6980,P14,R2,1,3321.7718896571337,6980,694.3244324578167,314.28377837710923,5971.391789165074,2649.6198995079408,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B2,no,no,Embroidered,3444732,C4,ST18C,6000-6999
2023-01-23,Biba,8428492126,ST22,C,4610,P4,R3,1,2103.9787738138957,4610,86.5260220350868,226.17369889824568,4297.300279066668,2193.321505252772,V5,Cotton,Crepe,Biba Crepe Saree,Handwash Separately,C1,B2,no,no,Printed,8428492,C1,ST22C,4000-4999
2023-02-28,Ciba,7590869920,ST33,C,3770,P34,R2,1,1758.6378055590212,3770,637.9106336907734,156.60446831546133,2975.484897993765,1216.847092434744,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B2,no,no,Woven,7590869,C8,ST33C,3000-3999
2023-01-05,Aiba,7964898251,ST14,B,2333,P5,R4,1,1071.6587021618957,2333,92.93422112309234,112.00328894384539,2128.0624899330624,1056.4037877711667,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B3,no,no,Tie-Dyed,7964898,C6,ST14B,2000-2999
2023-03-22,Aiba,8589345491,ST23,C,5185,P17,R3,1,2468.81226720445,5185,10.012529887449487,258.74937350562755,4916.238096606923,2447.425829402473,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B3,no,no,Embroidered,8589345,C2,ST23C,5000-5999
2023-02-23,Biba,2341533507,ST29,C,3692,P27,R2,1,1806.6250613059353,3692,116.33691125025139,178.78315443748744,3396.879934312261,1590.2548730063256,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B3,yes,no,Woven,2341533,C4,ST29C,3000-3999
2023-02-09,Biba,2651852038,ST30,A,8593,P1,R4,-1,-3909.2288854122767,-8593,-1750.2092471000112,-342.13953764499945,-6500.651215254989,-2591.4223298427128,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B4,no,no,Embroidered,2651852,C8,ST30A,8000-8999
2023-01-13,Aiba,1739100169,ST14,A,8979,P23,R4,1,4409.671138149105,8979,1211.9818708064072,388.35090645967966,7378.667222733913,2968.996084584808,V1,Linen,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,no,no,Tie-Dyed,1739100,C10,ST14A,8000-8999
2023-03-25,Ciba,2041725219,ST24,C,2184,P16,R4,1,1022.272248261419,2184,245.8116843463936,96.90941578268033,1841.2788998709261,819.0066516095071,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B1,no,no,Printed,2041725,C6,ST24C,2000-2999
2023-03-12,Ciba,9092617839,ST38,B,6041,P24,R2,1,2733.0348394918583,6041,1550.0569336956546,224.54715331521732,4266.395912989128,1533.36107349727,V3,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C7,B1,yes,no,Embroidered,9092617,C7,ST38B,6000-6999
2023-03-25,Ciba,6896999654,ST40,B,4818,P32,R4,1,2405.606371404044,4818,1251.0118644766621,178.34940677616692,3388.6387287471707,983.0323573431269,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B2,yes,no,Embroidered,6896999,C10,ST40B,4000-4999
2023-01-23,Biba,3765728413,ST13,A,5221,P9,R1,1,2598.804521056304,5221,447.9490839327875,238.65254580336065,4534.3983702638525,1935.5938492075484,V5,Cotton,Chiffon,Biba Chiffon Saree,Handwash Separately,C9,B2,yes,no,Printed,3765728,C9,ST13A,5000-5999
2023-02-01,Ciba,1436273001,ST28,C,4054,P13,R1,1,1924.1253507610402,4054,686.7494162711525,168.36252918644237,3198.888054542405,1274.7627037813647,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,yes,no,Tie-Dyed,1436273,C9,ST28C,4000-4999
2023-01-26,Aiba,5206809598,ST01,B,5213,P8,R4,1,2365.2764872465905,5213,1204.752751295763,200.41236243521186,3807.834886269025,1442.5583990224345,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B3,no,no,Woven,5206809,C3,ST01B,5000-5999
2023-02-15,Ciba,4569686898,ST32,C,9907,P8,R2,1,4513.422255760818,9907,2054.803499975272,392.6098250012364,7459.586675023491,2946.1644192626727,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B3,yes,no,Printed,4569686,C1,ST32C,9000-9999
2023-03-25,Ciba,5514353560,ST10,B,6228,P15,R2,1,3012.9705991181986,6228,770.6126388137001,272.86936805931504,5184.517993126985,2171.5473940087863,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,no,no,Embroidered,5514353,C3,ST10B,6000-6999
2023-02-01,Biba,3220971307,ST03,A,8911,P20,R3,1,4091.3427936705552,8911,1558.9995585610818,367.60002207194594,6984.4004193669725,2893.0576256964173,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B4,yes,no,Printed,3220971,C5,ST03A,8000-8999
2023-04-10,Biba,1793062174,ST34,C,2993,P3,R1,1,1468.480040306406,2993,432.41956961841555,128.02902151907924,2432.551408862505,964.0713685560991,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B1,no,no,Printed,1793062,C2,ST34C,2000-2999
2023-01-11,Biba,5108173003,ST22,C,9170,P27,R3,1,4533.660327900028,9170,1161.711345192464,400.4144327403768,7607.874222067159,3074.213894167131,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B1,no,no,Tie-Dyed,5108173,C9,ST22C,9000-9999
2023-03-29,Biba,5576566055,ST34,C,3213,P11,R1,1,1491.5460172053952,3213,493.7749185072551,135.96125407463725,2583.2638274181077,1091.7178102127125,V3,Cotton,Crepe,Biba Crepe Saree,Handwash Separately,C1,B1,no,no,Embroidered,5576566,C1,ST34C,3000-3999
2023-02-04,Ciba,6229427910,ST08,C,4653,P15,R3,1,2316.7178778977654,4653,47.86704729813533,230.25664763509323,4374.876305066771,2058.158427169006,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B2,yes,no,Woven,6229427,C4,ST08C,4000-4999
2023-01-22,Ciba,3594193788,ST01,C,4001,P17,R4,1,1879.462210141165,4001,345.9263872521866,182.7536806373907,3472.319932110423,1592.857721969258,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,yes,no,Tie-Dyed,3594193,C9,ST01C,4000-4999
2023-01-17,Aiba,4022383573,ST26,B,8178,P27,R1,1,4049.0061251536163,8178,1841.2336860948192,316.8383156952591,6019.9279982099215,1970.9218730563052,V6,Cotton/Silk,Plain,Aiba Plain Saree,Dry Clean only,C9,B2,no,no,Embroidered,4022383,C9,ST26B,8000-8999
2023-02-15,Ciba,8558096458,ST03,A,7216,P25,R3,1,3341.2193289191464,7216,334.57471871702876,344.0712640641486,6537.354017218822,3196.134688299676,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B3,yes,no,Woven,8558096,C9,ST03A,7000-7999
2023-03-25,Biba,2505435135,ST35,A,5605,P33,R2,1,2690.9930667152594,5605,1487.8664111104636,205.85667944447684,3911.2769094450596,1220.2838427298002,V8,Cotton,Satin,Biba Satin Saree,Handwash Separately,C10,B3,yes,no,Embroidered,2505435,C10,ST35A,5000-5999
2023-03-05,Ciba,5386388664,ST30,A,7264,P28,R4,1,3603.332778914227,7264,1325.5695888788205,296.92152055605897,5641.508890565121,2038.1761116508937,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,no,no,Embroidered,5386388,C6,ST30A,7000-7999
2023-01-27,Aiba,4958917760,ST12,B,6466,P20,R3,1,3060.8773421768633,6466,416.4011067082283,302.4799446645886,5747.118948627183,2686.24160645032,V10,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C9,B4,no,no,Woven,4958917,C9,ST12B,6000-6999
2023-03-25,Ciba,4493962910,ST21,A,2193,P39,R2,1,1089.2156650757013,2193,427.43694020177276,88.27815298991136,1677.2849068083158,588.0692417326145,V1,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C8,B1,no,no,Embroidered,4493962,C8,ST21A,2000-2999
2023-03-09,Biba,1426969080,ST04,C,5607,P18,R1,0,0.0,0,0.0,0.0,0.0,0.0,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B1,yes,no,Tie-Dyed,1426969,C8,ST04C,5000-5999
2023-04-09,Ciba,4485198118,ST04,A,9652,P32,R1,1,4667.089173465366,9652,1709.8629984202576,397.1068500789871,7545.030151500755,2877.940978035389,V3,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C9,B1,no,no,Woven,4485198,C9,ST04A,9000-9999
2023-03-04,Aiba,4577978680,ST28,C,5548,P12,R1,1,2616.3066906023537,5548,990.0077619669203,227.899611901654,4330.092626131426,1713.7859355290725,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B2,yes,no,Tie-Dyed,4577978,C2,ST28C,5000-5999
2023-02-09,Aiba,3327600032,ST20,C,6951,P2,R2,1,3248.8187351205047,6951,337.6509728543694,330.66745135728155,6282.681575788349,3033.862840667844,V5,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C9,B2,yes,no,Printed,3327600,C9,ST20C,6000-6999
2023-02-18,Biba,9924952190,ST15,B,3164,P29,R2,1,1558.8285186443918,3164,405.30389262083503,137.93480536895825,2620.7613020102067,1061.9327833658149,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B2,yes,no,Tie-Dyed,9924952,C2,ST15B,3000-3999
2023-02-27,Aiba,4966028738,ST09,A,4602,P20,R3,0,0.0,0,0.0,0.0,0.0,0.0,V7,Modal,Plain,Aiba Plain Saree,Handwash Separately,C5,B3,no,no,Embroidered,4966028,C5,ST09A,4000-4999
2023-03-29,Ciba,1930329871,ST09,B,4571,P2,R3,1,2076.0434925644136,4571,862.8392451456104,185.4080377427195,3522.7527171116703,1446.7092245472568,V8,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C7,B3,no,no,Printed,1930329,C7,ST09B,4000-4999
2023-02-12,Biba,3544159494,ST13,C,9671,P6,R1,1,4547.488457697122,9671,2319.8525058474534,367.55737470762733,6983.59011944492,2436.101661747798,V9,Cotton,Organza,Biba Organza Saree,Handwash Separately,C3,B3,no,no,Embroidered,3544159,C3,ST13C,9000-9999
2023-01-04,Ciba,5682219816,ST18,A,2516,P31,R2,1,1153.148880613835,2516,243.74519525805982,113.612740237097,2158.642064504843,1005.4931838910079,V10,Cotton,Other,Ciba Other Saree,Handwash Separately,C9,B4,no,no,Embroidered,5682219,C9,ST18A,2000-2999
2023-01-29,Biba,2833752588,ST40,A,7725,P21,R4,1,3542.7466286854988,7725,225.10189077078817,374.9949054614606,7124.903203767751,3582.156575082252,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B1,no,no,Woven,2833752,C1,ST40A,7000-7999
2023-01-02,Aiba,6733783052,ST10,B,2443,P11,R2,-1,-1107.1745368683319,-2443,-308.00996654959437,-106.74950167252028,-2028.2405317778853,-921.0659949095534,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,no,no,Embroidered,6733783,C3,ST10B,2000-2999
2023-03-12,Biba,2039658189,ST33,C,5066,P34,R2,1,2466.9399554817246,5066,1423.5886579772098,182.12056710113953,3460.290774921651,993.3508194399265,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B1,no,no,Embroidered,2039658,C5,ST33C,5000-5999
2023-01-27,Biba,1996250333,ST39,A,9557,P6,R4,1,4308.23434678049,9557,1145.4872243836458,420.57563878081777,7990.937136835537,3682.7027900550465,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,no,no,Tie-Dyed,1996250,C6,ST39A,9000-9999
2023-01-17,Ciba,4874741684,ST40,C,1790,P3,R4,1,855.0509646182925,1790,344.83601249672597,72.2581993751637,1372.9057881281103,517.8548235098178,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B2,no,no,Printed,4874741,C8,ST40C,1000-1999
2023-03-01,Biba,1783224230,ST27,A,8632,P27,R3,1,4224.584716081652,8632,1944.3569626349945,334.3821518682503,6353.260885496755,2128.676169415103,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B2,yes,no,Printed,1783224,C7,ST27A,8000-8999
2023-03-18,Biba,2777996448,ST31,A,7866,P7,R1,1,3822.608438937991,7866,1629.8498834179597,311.807505829102,5924.342610752938,2101.7341718149464,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B3,no,no,Printed,2777996,C5,ST31A,7000-7999
2023-04-06,Ciba,2026781321,ST23,C,6072,P23,R3,1,2849.4109891897683,6072,1604.904807247512,223.3547596376244,4243.740433114863,1394.3294439250944,V8,Modal,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,yes,no,Embroidered,2026781,C3,ST23C,6000-6999
2023-01-05,Ciba,4918496619,ST09,B,6793,P9,R3,1,3177.373113861298,6793,805.0395457867336,299.3980227106633,5688.562431502603,2511.1893176413055,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B3,yes,no,Tie-Dyed,4918496,C7,ST09B,6000-6999
2023-03-11,Aiba,3283888805,ST39,C,5638,P8,R4,1,2587.687084528021,5638,1424.9735250063454,210.65132374968272,4002.3751512439712,1414.6880667159503,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B4,yes,no,Printed,3283888,C5,ST39C,5000-5999
